brand_id,Product Category,tpt_sep_2025,tpv_sep_2025,tpt_aug_2025,tpv_aug_2025,tpt_jul_2025,tpv_jul_2025,tpt_jun_2025,tpv_jun_2025,tpt_may_2025,tpv_may_2025,tpt_apr_2025,tpv_apr_2025,tpt_mar_2025,tpv_mar_2025,tpt_feb_2025,tpv_feb_2025,tpt_jan_2025,tpv_jan_2025,tpt_dec_2024,tpv_dec_2024,tpt_nov_2024,tpv_nov_2024,tpt_oct_2024,tpv_oct_2024
BRN-0285-1680240895896,DIRECT API,"29,585","3,743,601,228","34,839","4,342,646,263","33,412","3,807,454,440","28,196","3,311,881,694","35,120","3,850,650,729","33,052","3,588,592,845","67,693","8,696,262,614","25,935","2,859,362,296","33,305","3,869,830,962","29,550","3,370,042,084","11,215","1,199,094,556","10,445","1,349,214,765"
BRN-0202-1722327902262,DIRECT API,"29,167","38,841,653,803","46,662","61,409,135,229","43,106","57,333,370,999","33,421","47,656,698,428","24,555","39,457,791,105","26,053","43,598,093,561","30,477","48,948,693,750","23,410","37,451,748,305","11,717","18,139,960,326","18,693","30,248,019,905","27,240","44,528,489,834","24,413","39,056,844,089"
BRN-0233-1699493110321,DIRECT API,"27,099","245,838,005","34,228","309,611,003","34,445","310,286,023","32,242","290,678,094","32,776","292,396,089","27,336","241,396,070","13,409","119,853,119","7,314","64,500,008","7,793","70,792,004","16,326","147,023,001","30,688","270,876,922","35,509","311,703,033"
OCO-0208-1671696188203,DIRECT API,"26,545","65,899,980,872","28,038","66,763,009,096","27,819","66,006,551,927","26,059","63,963,714,333","24,833","62,553,489,761","24,284","62,920,691,952","24,404","59,319,924,441","22,594","55,080,645,873","23,947","59,061,348,819","23,929","58,275,722,432","22,434","52,933,757,277","22,941","55,000,082,610"
BRN-0234-1684314992803,DIRECT API,"24,440","47,612,046,036","42,110","80,916,268,821","31,900","42,807,944,945","20,359","32,253,855,772","27,681","28,474,617,702","18,625","25,690,100,065","16,410","35,247,790,268","46,007","89,793,619,304","25,242","40,770,316,301","20,492","22,447,625,276","18,175","27,890,939,298","31,963","33,618,988,255"
OCO-0208-1648648319213,DIRECT API,"20,955","16,160,432,500","23,896","16,250,459,887","24,922","16,706,740,210","26,475","16,894,826,850","25,937","16,770,562,050","21,238","13,291,366,380","35,477","23,625,043,760","19,672","14,269,366,990","28,938","20,497,568,260","40,356","27,471,288,950","34,028","24,222,912,000","31,596","20,394,762,210"
DW-3056,DIRECT API,"20,257","5,258,742,987","17,037","4,504,474,212","11,285","2,995,562,013","8,614","2,318,318,500","7,770","2,068,314,408","1,967","551,972,011",137,"34,072,200","1,663","453,376,826","2,831","821,151,808","4,188","1,235,119,016","3,870","1,159,221,753","5,106","1,487,405,068"
BRN-0272-1667982177252,DIRECT API,"18,843","37,149,832,734","20,922","39,133,930,167","26,292","51,640,899,816","32,767","65,487,355,035","21,806","41,446,949,303","29,606","64,860,684,921","30,876","77,585,773,412","22,411","48,396,147,139","22,819","40,777,443,667","24,681","50,575,991,164","16,821","32,973,044,592","17,625","35,012,062,277"
OCO-0282-1670489626849,DIRECT API,"17,557","6,726,322,885","28,042","13,350,760,202","17,664","6,731,520,799","16,004","6,368,560,178","15,195","5,753,214,508","12,782","5,027,941,399","15,001","5,697,150,789","14,873","5,282,814,734","12,070","5,520,268,918","18,874","8,316,144,220","12,283","4,923,031,020","14,841","6,390,447,787"
BRN-0283-1700648510453,DIRECT API,"15,952","9,472,730,496","15,064","8,827,705,046","10,503","11,604,824,035","10,645","14,553,265,607","11,075","12,627,106,225","10,767","7,642,288,202","8,917","9,245,203,479","8,469","6,540,098,528","12,381","12,870,451,482","12,978","16,443,585,948","11,681","56,508,514,849","6,784","101,765,578,972"
