brand_id,Product Category,tpt_sep_2025,tpv_sep_2025,tpt_aug_2025,tpv_aug_2025,tpt_jul_2025,tpv_jul_2025,tpt_jun_2025,tpv_jun_2025,tpt_may_2025,tpv_may_2025,tpt_apr_2025,tpv_apr_2025,tpt_mar_2025,tpv_mar_2025,tpt_feb_2025,tpv_feb_2025,tpt_jan_2025,tpv_jan_2025,tpt_dec_2024,tpv_dec_2024,tpt_nov_2024,tpv_nov_2024,tpt_oct_2024,tpv_oct_2024
BRN-0104-1705464263769,CHECKOUT,1,"3,448,321",1,"690,400",2,"20,407,120",2,"1,504,200",2,"4,507,803",0,0,0,0,0,0,0,0,0,0,1,"5,525,000",1,"10,111,383"
BRN-0104-1705651843106,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"715,265",0,0
BRN-0104-1719545006010,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"2,090,000"
BRN-0104-1725434916000,CHECKOUT,10,"2,200,000,000",69,"53,823,324,909",82,"33,494,636,000",45,"13,983,478,122",39,"7,159,847,750",15,"1,197,310,000",2,"200,000,000",3,"150,000,000",5,"194,000,000",3,"1,000,000,000",0,0,1,"250,000,000"
BRN-0104-1729045594376,CHECKOUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,126,170",0,0
BRN-0104-1733821505949,CHECKOUT,16,"6,974,225",13,"7,479,028",26,"15,148,077",17,"8,476,762",16,"11,221,103",18,"14,540,820",21,"10,414,305",11,"6,865,297",6,"3,181,200",0,0,0,0,0,0
BRN-0104-1733822849297,CHECKOUT,7,"1,814,617",3,"3,306,102",14,"9,066,042",6,"3,760,162",18,"12,369,127",7,"5,025,828",6,"5,628,997",6,"10,696,311",4,"1,789,784",0,0,0,0,0,0
BRN-0104-1735011890979,CHECKOUT,0,0,0,0,6,"140,945",0,0,1,"10,940",0,0,0,0,0,0,2,"38,500",2,"180,000",0,0,0,0
BRN-0104-1747282591299,CHECKOUT,40,"70,515,000",80,"67,394,000",41,"26,503,000",2,"2,000,000",11,"11,000,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0104-1747732713485,CHECKOUT,1,"12,276,364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0104-1750409283351,CHECKOUT,1,"150,000",16,"2,000,000",49,"10,600,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0104-1750820147083,CHECKOUT,3,"45,000",4,"45,001",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0104-1755742406867,CHECKOUT,2,"15,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0104-1758022617568,CHECKOUT,3,"11,903,821",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0105-1705652575510,CHECKOUT,0,0,0,0,1,"10,504,350",0,0,1,"312,768",1,"10,174,640",0,0,0,0,0,0,0,0,0,0,1,"867,200"
BRN-0105-1714106253026,CHECKOUT,0,0,0,0,0,0,0,0,0,0,6,"4,100,000",1,"10,000",1,"600,000",8,"5,415,000",24,"17,340,000",19,"8,950,000",27,"17,740,000"
BRN-0105-1719544352717,CHECKOUT,0,0,0,0,0,0,0,0,3,"1,223,460",2,"930,160",1,"770,000",0,0,0,0,4,"4,539,600",5,"5,714,800",2,"1,875,000"
BRN-0105-1719545452864,CHECKOUT,0,0,0,0,0,0,2,"706,500",5,"1,928,856",2,"540,000",1,"372,000",0,0,0,0,1,"420,000",0,0,3,"1,582,000"
BRN-0105-1728376273203,CHECKOUT,4,"15,497,742",3,"27,260,953",1,"12,932,150",1,"23,237,031",1,"207,900",1,"1,902,278",2,"8,445,062",3,"42,655,409",4,"64,008,716",0,0,3,"8,249,367",0,0
BRN-0105-1733821808941,CHECKOUT,11,"5,550,195",12,"10,215,519",7,"5,206,702",8,"7,717,833",18,"14,849,331",7,"4,770,300",5,"2,808,780",5,"2,727,665",7,"6,125,684",0,0,0,0,0,0
BRN-0105-1734676607859,CHECKOUT,64,"25,280,000",69,"16,640,000",3,"2,700,000",6,"60,500",2,"2,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0105-1741247594049,CHECKOUT,0,0,0,0,2,"5,050,152",6,"16,671,120",0,0,3,"9,050,400",1,"18,000",0,0,0,0,0,0,0,0,0,0
BRN-0105-1750133454256,CHECKOUT,2,"310,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0105-1753785636413,CHECKOUT,18,"2,167,437",13,"4,821,081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0105-1758072895575,CHECKOUT,3,"18,941,378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0106-1704965560565,CHECKOUT,0,0,12,"200,454",0,0,0,0,0,0,3,"3,000",0,0,0,0,0,0,0,0,1,"5,000",0,0
BRN-0106-1705653004164,CHECKOUT,0,0,0,0,0,0,1,"4,434,705",0,0,0,0,0,0,0,0,0,0,0,0,1,"7,878,072",0,0
BRN-0106-1707121746331,CHECKOUT,1,"6,897,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"12,988,775",0,0,2,"10,644,975"
BRN-0106-1707122459885,CHECKOUT,0,0,0,0,0,0,1,"844,406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0106-1714121122388,CHECKOUT,0,0,1,"14,402,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0106-1717746627649,CHECKOUT,1,"1,490,400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRN-0106-1719546786866,CHECKOUT,2,"15,507,031",1,"3,117,190",0,0,1,"100,000,000",0,0,0,0,0,0,1,"4,000,000",0,0,0,0,0,0,0,0
